name,introduction,url
帝少总裁是爹地李安安褚逸辰,李安安在养父母家受尽欺辱迫害，四年后她带着三个可爱的儿女华丽归来，车模冠军，美食博主，总裁千金，一个个的头衔闪瞎人眼球，,https://www.bige7.com/book/16068/
九转霸体,叶洛有一个不靠谱的老爹，除了喝酒赌博好色，简直一无是处。但他却给了叶洛一本神奇的功法九转霸体诀。九转霸体，肉身无敌，一拳,https://www.bige7.com/book/2596/
我的恋爱日常太反人设,【请你记住不许和她们讲话】【请你记住不许和她们触碰】【最重要的是，请你记住，不要恋爱】白石泽秀看着猫眼外的少女们，挠挠头,https://www.bige7.com/book/18458/
十大动漫名场面：开局夜凯,楚歌获得了超级漫画视频剪辑系统，只要剪辑视频并发布，就会令动漫世界人物强制观看。火影忍者，死神，妖精的尾巴，圣斗士星矢，,https://www.bige7.com/book/18945/
九九归一诀,获混沌宝物，修九龙归一。斩日月星河，诛万古妖魔。陆沉一出风云动，诸天万界鬼神惊。醉卧鸾凤美人笑，三千大道渡众生。,https://www.bige7.com/book/51341/
超神学院：开局穿越梅洛天庭,猥琐发育，稳住别浪！,https://www.bige7.com/book/39372/
都市之最强赘婿,叶家天才继承人被人残害，导致未婚妻退婚，更被赶出家门。隐姓埋名成为小家族上门女婿，机缘获得长生诀跟惊世医术，从此一飞冲天,https://www.bige7.com/book/43681/
九天龙帝苏寒萧雨慧,古帝重生，横扫天下！以前世的记忆，踏逆天之路，碾压一切叛变之人！【妖龙古帝】书友群1群：663538422，喜欢聊天的朋,https://www.bige7.com/book/18311/
大唐西域少年行,天宝七载，碎叶城外唐军大营中，历史扇动了蝴蝶的翅膀，穿越千年而来的少年，带领一路结识的各族同龄人，由西域来到长安，希望用,https://www.bige7.com/book/56867/
丹武毒尊,天才少年遭陷害，一朝觉醒毒体和万古毒尊轮回记忆。从此，修炼无双毒功，练就一手以毒炼丹之术，战天才，镇强者，毒霸天下，逆天,https://www.bige7.com/book/23221/
我的学习变质了,陆鲤穿越灵气复苏、全球高武的时代，觉醒的却是学习系统！只要读书学习就能变强！【你已精通高三历史，“升灵”属性3！】【你已,https://www.bige7.com/book/42274/
天才萌宝：素手遮天俏娘亲叶楚月夜墨寒,叶楚月，神武帝国臭名昭著的痴傻丑女，与人“苟且”，生下野孩子。未婚夫成亲之日，身穿喜袍从城墙跳下，为情而死。美眸初睁，来,https://www.bige7.com/book/34367/
肖颖袁博,重生回到退婚的那天，肖颖撒腿就往回跑。身后的痞气男子拦住她，冷笑：“怎么又不退了？”肖颖豪放大声：“因为我喜欢你！”向来,https://www.bige7.com/book/28972/
杨潇和唐沐雪,国之利刃杨潇重伤隐匿都市，巧合之下成为上门女婿。曾经，我无能为力，因我而让你饱受耻辱。如今，我王者归来，定让你享受世间繁,https://www.bige7.com/book/28386/
一剑独尊,生死看淡，不服就干。诸天神佛仙，不过一剑间！,https://www.bige7.com/book/916/
系统之农妇翻身,孟家村里，孟得魁用八十块钱外加三十斤粗粮换回了个干巴瘦的小媳妇，成亲一个多月后，小媳妇不慎落入了河中，醒来后身体里换成了,https://www.bige7.com/book/18493/
绝世龙门江枫宫映雪,入赘三年，所有人都以为可以把我踩在脚下，三年后，考核结束，我为世界第一大神秘组织龙门之主！执子之手，许你一世荣光,https://www.bige7.com/book/16139/
明若邪司空疾,轰了医研所穿越而来的明若邪，遇上美到妖孽的病王爷在选妃。“王爷，我可甜可盐，可萌可辣，喂药都用嘴！”“丑拒。”“王爷有病,https://www.bige7.com/book/27070/
豪门医婿杨斐萧芸儿,入狱四年，获得不世医术，回来却被前女友劈腿，一怒之下，直接娶了首富之女,https://www.bige7.com/book/30048/
超神：开局穿越梅洛天庭,猥琐发育，稳住别浪！,https://www.bige7.com/book/16902/
龙门狂婿江枫宫映雪,入赘三年，所有人都以为可以把我踩在脚下，三年后，考核结束，我为世界第一大神秘组织龙门之主！执子之手，许你一世荣光,https://www.bige7.com/book/19508/
乡村小术士,不会种田的乡村少年牛小田，误打误撞拜师老神仙，看相风水医术道法无所不能，从此人生开挂。,https://www.bige7.com/book/16612/
特工神妃权倾天下,金牌特工穿越仙界，修成绝世女帝。却不想遭遇暗害巅峰殒落，再次重生成了灵根残缺，任人欺凌的废物。资质低劣，家业被夺，渣男弃,https://www.bige7.com/book/21475/
杨雁南云慕谨,前世她被最亲近的人谋财害命，重生一世，她要让狗男女血债血偿。只是，某条发着金光的大腿伸了过来，是抱还是不抱呢？“七少，抱,https://www.bige7.com/book/27734/
腹黑爹地嚣张娘亲,一代内科名医过劳猝死。叶云兮叹气，不给我安排个好命也就算了。竟然安排到了一个不受宠的王妃身上？还是个成亲当晚，就被赶去当,https://www.bige7.com/book/47781/
亿万首席宠妻成瘾莫宛溪贺煜城,“亲爱的，你看这男人长得和你一样俊！”贺少揉了揉眉心：“你确定他只是和我像？”这是眼瞎了吗？明明就长的一模一样。她以为自,https://www.bige7.com/book/16947/
千寻疾遗言，我哥才是密室斗罗,他，天使一脉最强天才！踏平昊天宗，独闯海神岛，深入大凶地震惊寰宇，成就一代绝世传说。却在力压比比东后，武魂变异堕天使，遭,https://www.bige7.com/book/57095/
第二人生杨潇和唐沐雪,国之利刃杨潇重伤隐匿都市，巧合之下成为上门女婿。曾经，我无能为力，因我而让你饱受耻辱。如今，我王者归来，定让你享受世间繁,https://www.bige7.com/book/15891/
小说男主角苏寒萧雨慧,古帝重生，横扫天下！以前世的记忆，踏逆天之路，碾压一切叛变之人！【妖龙古帝】书友群1群：663538422，喜欢聊天的朋,https://www.bige7.com/book/18312/
七爷是个妻管严秦暮晚墨景修,遇到七爷前，秦暮晚是个被父亲丢到乡下，不被重视的弃女。遇到七爷后，她成为云城无数名媛千金羡慕嫉妒恨的对象。七爷宠妻无度，,https://www.bige7.com/book/16516/
漫威里的迪迦奥特曼,一个普通的地球青年穿越漫威电影宇宙，变身迪迦奥特曼，打败来犯的各路怪兽的故事。看神盾局版胜利队，钢铁侠版超级机甲保卫环太,https://www.bige7.com/book/44592/
人道大圣,弱者声嘶力竭，亦无人在乎，强者轻声细语，却能深入人心。一棵熊熊燃烧的天赋树，每一片叶子都承载着不同的灵纹，宗门被灭，沦为,https://www.bige7.com/book/6735/
叶问天苏晴雪,叶家天才继承人被人残害，导致未婚妻退婚，更被赶出家门。隐姓埋名成为小家族上门女婿，机缘获得长生诀跟惊世医术，从此一飞冲天,https://www.bige7.com/book/19169/
顶流神婿叶天苏轻语,他是苏家的上门女婿，没钱没权，沦为医馆打杂，丈母娘百般刁难。然而丈母娘做梦都想不到，有一日，各方大佬齐齐来拜，抢着要给这,https://www.bige7.com/book/16663/
妖龙古帝苏寒萧雨慧,古帝重生，横扫天下！以前世的记忆，踏逆天之路，碾压一切叛变之人！【妖龙古帝】书友群1群：663538422，喜欢聊天的朋,https://www.bige7.com/book/18321/
劣根枷锁,流星导致文明被毁，秩序坍塌，进化之门因此开启，短短数年，生存环境就变得极其恶劣，为了生存，幸存者开始抱团取暖，聚居地因此,https://www.bige7.com/book/27926/
太古狂魔,一成一败谓之一劫，一生一死谓之轮回。执九极之力，掌生死轮回，踏万古之秘，与诸天争锋…我为狂魔，敢逆天！————秦宇！太古,https://www.bige7.com/book/8140/
阮寒星霍沉,阮寒星死后才知道，她所在的世界，只是一本以她同父异母的妹妹阮未思为主角的甜宠文。而她，不过是着色寥寥几句的普通炮灰，死得,https://www.bige7.com/book/58641/
三体星河，开局抽取大帝神格,危机纪元三年，梦心灵穿越三体世界，并获得星河系统，因为三体人的追杀并意外成为了面壁者。这是一个可以抽取星河世界物品的系统,https://www.bige7.com/book/18554/
替嫁娇妻放肆宠宁初夏傅墨霆,宁初夏替嫁给了京市闻风丧胆的嗜血恶魔傅墨霆，传闻他先天不举，不近女色。数月后，某电视台的采访节目上。主持人好奇的采访，“,https://www.bige7.com/book/18408/
玄幻，我顿悟了混沌体萧云席春雨,萧云的系统只会一个功能——顿悟！体质平凡？顿悟混沌体！功法难修？顿悟圆满境界！神通难修？顿悟圆满境界！没有什么是顿悟不能,https://www.bige7.com/book/17292/
乔诗蔓秦暮宇,产房里，她难产大出血，新婚老公却冷笑着告诉医生：“大的小的，我都不要！”三年后，她带着萌宝华丽归来，狠虐渣男贱女然后发现,https://www.bige7.com/book/18537/
我的七个姐姐扶弟魔丁宁夏晴天,丁宁做梦也想不到，自己会被师傅赶下山……,https://www.bige7.com/book/31250/
请叫我鬼差大人王烨张开,永夜过后，恐怖复苏。n十里荒坟，诡异的歌声。n寻找双臂的老人，无头的婴儿n他们不停的拼接着自己的身体，爆发出更恐怖的气息,https://www.bige7.com/book/23405/
我顿悟了混沌体萧云,我顿悟了混沌体萧云全文免费阅读由小兵提供。《我顿悟了混沌体萧云》萧云席春雨著情节跌宕起伏、扣人心弦，是一本情节与文笔俱佳,https://www.bige7.com/book/24449/
叶凡董玥君,兵王重生，发现自己拥有另外一个废物人生。妻子被逼离婚，父母被迫还债，女儿饿得瘦骨如柴。他发誓改变命运，用兵王的荣耀，守护,https://www.bige7.com/book/26076/
顾初暖夜景寒,他，夜国攻无不克，战无不胜的战神王爷，却被一个来历不明的女人给气昏了，从此性情大变，嗜血残暴。她，医学界顶级天才，莫名其,https://www.bige7.com/book/26457/
曾许星光共余生,《曾许星光共余生》是冬日微暖精心创作的恐怖灵异，快眼看书实时更新曾许星光共余生最新章节并且提供无弹窗阅读，书友所发表的曾,https://www.bige7.com/book/25517/
战神王爷的医品狂妃,她二十一世纪最强天才军医，说一不二，一声令下，全员敬畏；她丞相府唯一嫡女，生母早亡，生性软弱，天生废材；一场空难，最强军,https://www.bige7.com/book/51661/
苏寒萧雨慧妖龙古帝,妖龙古帝苏寒，曾经执掌圣域，镇压一世，为银河星系之巅！却因融合各大修为层次，走火入魔，形神俱灭。手下叛变，挚爱沉睡，好友,https://www.bige7.com/book/27021/
顾宁惜薄枭霆,五年前的顾宁惜，是薄家抬不起头的小女佣，因爬了薄少的床，被驱逐出薄家。五年后，顾宁惜回归，带着可爱萌娃，化身神秘黑客，高,https://www.bige7.com/book/26391/
秦暮晚墨景修,遇到七爷前，秦暮晚是个被父亲丢到乡下，不被重视的弃女。遇到七爷后，她成为云城无数名媛千金羡慕嫉妒恨的对象。七爷宠妻无度，,https://www.bige7.com/book/25442/
李安安褚逸辰,李安安从小被喊杀人犯的女儿，在养父母家受尽欺辱迫害，四年后她带着三个可爱的儿女华丽归来，车模冠军，美食博主，总裁千金，一,https://www.bige7.com/book/25259/
九龙归一诀,获混沌宝物，修九龙归一。斩日月星河，诛万古妖魔。陆沉一出风云动，诸天万界鬼神惊。醉卧鸾凤美人笑，三千大道渡众生。,https://www.bige7.com/book/8630/
苏寒萧雨然妖龙古帝,古帝重生，横扫天下！以前世的记忆，踏逆天之路，碾压一切叛变之人！【妖龙古帝】书友群1群：663538422，喜欢聊天的朋,https://www.bige7.com/book/27001/
我在末世海岛养龙崽,阮安穿越了，得到了一个生存游戏APP，看到游戏商城里琳琅满目的物品，心想不就是求生么，多大点事儿。想不到过了没多久，她发,https://www.bige7.com/book/28820/
锦绣江山之若璃传邱若璃周烨泽,上一世，她，被痴恋了一生的男人灭门。重生后，她要打脸渣男渣女，守护母亲和弟弟……上一世，他，看她嫁作他人妇，最后香消玉殒,https://www.bige7.com/book/20801/
云千落黎墨尘,前世美貌小仙女，一朝重生丑八怪。嫁个太子宠妻忙，天天追妻火葬场。殿下殿下不好了，太子妃她又大闹皇宫了！赶紧把门关起来，让,https://www.bige7.com/book/27068/
开局获得传送门，已上交国家,搜小说免费提供作者唐吉坷德的经典小说：《开局获得传送门，已上交国家》最新章节全文阅读服务本站更新及时无弹窗广告欢迎光临观,https://www.bige7.com/book/39551/
穿书后，我把反派养娇了,她来自二十一世纪，精通巫蛊毒，岂料一朝书穿，竟然变成人嫌狗厌的恶毒女配。女配娶了个入赘的丑夫，本以为丑夫软弱可欺，谁知人,https://www.bige7.com/book/51660/
重生成龟：开局被孙大圣捡到,【西游系统进化】生而为龟，我很抱歉。一觉醒了，林放发现自己到了异界，成为了一只小乌龟。身边还有一只猴子，说着什么要求仙问,https://www.bige7.com/book/24435/
萌宝助阵，甜妻翻身记顾蔓蔓黎瑾泽,20岁生日的晚上，她被双胞胎亲姐姐送上了一个陌生男人的床。未婚先孕、被竹马主动解除婚约，又被赶出家门的她成为了整个帝都的,https://www.bige7.com/book/25767/
前妻乖巧人设崩了,南颂乖乖巧巧当了三年贤妻，也没能让喻晋文爱上她，还为了个绿茶要跟她离婚。算了算了，离就离吧，姐姐不伺候了。她抹掉了所有关,https://www.bige7.com/book/34813/
喻晋文南颂,南颂乖乖巧巧当了三年贤妻，也没能让喻晋文爱上她，还为了个绿茶要跟她离婚。算了算了，离就离吧，姐姐不伺候了。她抹掉了所有关,https://www.bige7.com/book/54329/
御兽：开局进化洛奇亚,苏乾重生到了一个全民御兽的世界。刚满十六岁觉醒御兽之力的他，在全校举办的觉醒仪式上突然激活了系统，让自己的一阶水波姆进化,https://www.bige7.com/book/14906/
异界：开局契约恶魔史莱姆,开局绑定了个神赐系统。n自称时间女神的系统精灵艾拉，竟然赖上我了？n“你是公的，还是母的？”n“魂淡，人家这么可爱当然是,https://www.bige7.com/book/47475/
我的修炼变质了,传奇终将落幕，美人难免枯朽。再伟大的存在，终究不过是岁月里的一粒尘埃，唯余些许传说，任由后人凭吊。孟夏绑定大梦系统，一个,https://www.bige7.com/book/7176/
斗罗之醉红尘,一令啸铁马，一念斩霞虹。一曲醉红尘，一刀笑长空。红尘家族的庶子醉红尘一开始只想出人头地，将来进入日月帝国朝堂，混个小官做,https://www.bige7.com/book/56586/
七爷的心头宠秦暮晚墨景修,遇到七爷前，秦暮晚是个被父亲丢到乡下，不被重视的弃女。遇到七爷后，她成为云城无数名媛千金羡慕嫉妒恨的对象。七爷宠妻无度，,https://www.bige7.com/book/16012/
龙族正统,他们身披黑甲，手握长槊，身形肃穆，眼中的黄金龙瞳燃着虔诚永恒之火。他们是最忠诚的王侍。“这个用剑开始的故事，必将用剑来终,https://www.bige7.com/book/34511/
陈阳刘冉月,第一天进城的山村少年，被美女处处嫌弃。她却不知，少年握有上古龟甲，占卜相面，医药符箓，无所不通。从此逍遥都市，白手起家，,https://www.bige7.com/book/19584/
神医狂妃：战神王爷乖乖受宠顾初暖夜景寒,他，夜国攻无不克，战无不胜的战神王爷，却被一个来历不明的女人给气昏了，从此性情大变，嗜血残暴。她，医学界顶级天才，莫名其,https://www.bige7.com/book/17679/
黎明塔：人类最后的避难所,【末世】【避难所】【无异能】【无系统】【慢热】它们来了！黎明塔！人类最后的避难所！我们该如何决定自己的命运？,https://www.bige7.com/book/49895/
一世巅峰林炎,豪门大少，华国首富，各国公主拼命想嫁的男人，回到家却被岳母当保姆使唤。各位书友要是觉得《一世巅峰林炎》还不错的话请不要忘,https://www.bige7.com/book/6689/
一胎三宝总裁爹地宠妻成瘾褚逸辰,李安安在养父母家受尽欺辱迫害，四年后她带着三个可爱的儿女华丽归来，车模冠军，美食博主，总裁千金，一个个的头衔闪瞎人眼球，,https://www.bige7.com/book/16050/
开局掠夺上帝神权,穿越灵气复苏诸界融合的世界，获得诸天掠夺编辑模板系统。开局掠夺死去上帝的本源，化身终焉上帝。机械飞升、血肉畸变、恶魔入侵,https://www.bige7.com/book/52778/
